"","date","state","fips","cases","deaths"
"2501",2020-04-17,"guam",66,796,6
"2502",2020-04-17,"hawaii",15,547,9
"2503",2020-04-17,"idaho",16,1566,43
"2504",2020-04-17,"illinois",17,27575,1142
"2505",2020-04-17,"indiana",18,10154,519
"2506",2020-04-17,"iowa",19,2332,64
"2507",2020-04-17,"kansas",20,1730,84
"2508",2020-04-17,"kentucky",21,2522,140
"2509",2020-04-17,"louisiana",22,23118,1213
"2510",2020-04-17,"maine",23,827,29
"2511",2020-04-17,"maryland",24,11641,494
"2512",2020-04-17,"massachusetts",25,34402,1404
"2513",2020-04-17,"michigan",26,29952,2226
"2514",2020-04-17,"minnesota",27,2071,111
"2515",2020-04-17,"mississippi",28,3793,140
"2516",2020-04-17,"missouri",29,5283,184
"2517",2020-04-17,"montana",30,422,8
"2518",2020-04-17,"nebraska",31,1216,24
"2519",2020-04-17,"nevada",32,3524,151
"2520",2020-04-17,"new hampshire",33,1287,37
"2521",2020-04-17,"new jersey",34,78467,3840
"2522",2020-04-17,"new mexico",35,1711,51
"2523",2020-04-17,"new york",36,233293,16473
"2524",2020-04-17,"north carolina",37,5859,159
"2525",2020-04-17,"north dakota",38,439,9
"2526",2020-04-17,"northern mariana islands",69,14,2
"2527",2020-04-17,"ohio",39,9107,418
"2528",2020-04-17,"oklahoma",40,2465,136
"2529",2020-04-17,"oregon",41,1785,70
"2530",2020-04-17,"pennsylvania",42,30121,1027
"2531",2020-04-17,"puerto rico",72,1068,58
"2532",2020-04-17,"rhode island",44,4177,118
"2533",2020-04-17,"south carolina",45,4086,116
"2534",2020-04-17,"south dakota",46,1410,7
"2535",2020-04-17,"tennessee",47,6423,146
"2536",2020-04-17,"texas",48,18131,461
"2537",2020-04-17,"utah",49,2813,23
"2538",2020-04-17,"vermont",50,779,34
"2539",2020-04-17,"virgin islands",78,51,2
"2540",2020-04-17,"virginia",51,7490,238
"2541",2020-04-17,"washington",53,11445,610
"2542",2020-04-17,"west virginia",54,776,16
"2543",2020-04-17,"wisconsin",55,4045,205
"2544",2020-04-17,"wyoming",56,401,2
"2545",2020-04-18,"alabama",1,4723,147
"2546",2020-04-18,"alaska",2,312,7
"2547",2020-04-18,"arizona",4,4719,181
"2548",2020-04-18,"arkansas",5,1777,38
"2549",2020-04-18,"california",6,30829,1146
"2550",2020-04-18,"colorado",8,9433,409
"2551",2020-04-18,"connecticut",9,17550,1086
"2552",2020-04-18,"delaware",10,2538,67
"2553",2020-04-18,"district of columbia",11,2666,91
"2554",2020-04-18,"florida",12,25484,747
"2555",2020-04-18,"georgia",13,17014,670
"2556",2020-04-18,"guam",66,805,6
"2557",2020-04-18,"hawaii",15,568,9
"2558",2020-04-18,"idaho",16,1577,44
"2559",2020-04-18,"illinois",17,29160,1272
"2560",2020-04-18,"indiana",18,10641,545
"2561",2020-04-18,"iowa",19,2513,74
"2562",2020-04-18,"kansas",20,1819,86
"2563",2020-04-18,"kentucky",21,2707,145
"2564",2020-04-18,"louisiana",22,23580,1267
"2565",2020-04-18,"maine",23,847,32
"2566",2020-04-18,"maryland",24,12379,534
"2567",2020-04-18,"massachusetts",25,36372,1560
"2568",2020-04-18,"michigan",26,30717,2307
"2569",2020-04-18,"minnesota",27,2213,121
"2570",2020-04-18,"mississippi",28,3974,152
"2571",2020-04-18,"missouri",29,5517,194
"2572",2020-04-18,"montana",30,426,10
"2573",2020-04-18,"nebraska",31,1348,28
"2574",2020-04-18,"nevada",32,3626,155
"2575",2020-04-18,"new hampshire",33,1342,38
"2576",2020-04-18,"new jersey",34,81420,4070
"2577",2020-04-18,"new mexico",35,1798,53
"2578",2020-04-18,"new york",36,240542,17141
"2579",2020-04-18,"north carolina",37,6140,175
"2580",2020-04-18,"north dakota",38,528,9
"2581",2020-04-18,"northern mariana islands",69,14,2
"2582",2020-04-18,"ohio",39,10222,451
"2583",2020-04-18,"oklahoma",40,2570,139
"2584",2020-04-18,"oregon",41,1844,72
"2585",2020-04-18,"pennsylvania",42,31742,1150
"2586",2020-04-18,"puerto rico",72,1118,60
"2587",2020-04-18,"rhode island",44,4491,137
"2588",2020-04-18,"south carolina",45,4246,119
"2589",2020-04-18,"south dakota",46,1541,7
"2590",2020-04-18,"tennessee",47,6624,148
"2591",2020-04-18,"texas",48,18927,487
"2592",2020-04-18,"utah",49,2942,25
"2593",2020-04-18,"vermont",50,803,36
"2594",2020-04-18,"virgin islands",78,53,3
"2595",2020-04-18,"virginia",51,8052,258
"2596",2020-04-18,"washington",53,11802,629
"2597",2020-04-18,"west virginia",54,825,18
"2598",2020-04-18,"wisconsin",55,4199,212
"2599",2020-04-18,"wyoming",56,412,2
"2600",2020-04-19,"alabama",1,4903,160
"2601",2020-04-19,"alaska",2,317,7
"2602",2020-04-19,"arizona",4,4929,188
"2603",2020-04-19,"arkansas",5,1781,39
"2604",2020-04-19,"california",6,31544,1176
"2605",2020-04-19,"colorado",8,9730,421
"2606",2020-04-19,"connecticut",9,17962,1127
"2607",2020-04-19,"delaware",10,2538,67
"2608",2020-04-19,"district of columbia",11,2793,96
"2609",2020-04-19,"florida",12,26306,773
"2610",2020-04-19,"georgia",13,17619,682
"2611",2020-04-19,"guam",66,808,6
"2612",2020-04-19,"hawaii",15,574,10
"2613",2020-04-19,"idaho",16,1581,45
"2614",2020-04-19,"illinois",17,30357,1302
"2615",2020-04-19,"indiana",18,11210,562
"2616",2020-04-19,"iowa",19,2915,75
"2617",2020-04-19,"kansas",20,1897,94
"2618",2020-04-19,"kentucky",21,2960,149
"2619",2020-04-19,"louisiana",22,23928,1296
"2620",2020-04-19,"maine",23,867,34
"2621",2020-04-19,"maryland",24,12892,548
"2622",2020-04-19,"massachusetts",25,38077,1706
"2623",2020-04-19,"michigan",26,31348,2389
"2624",2020-04-19,"minnesota",27,2356,134
"2625",2020-04-19,"mississippi",28,4274,159
"2626",2020-04-19,"missouri",29,5667,196
"2627",2020-04-19,"montana",30,433,10
"2628",2020-04-19,"nebraska",31,1473,28
"2629",2020-04-19,"nevada",32,3741,158
"2630",2020-04-19,"new hampshire",33,1392,41
"2631",2020-04-19,"new jersey",34,85301,4202
"2632",2020-04-19,"new mexico",35,1845,55
"2633",2020-04-19,"new york",36,246741,17793
"2634",2020-04-19,"north carolina",37,6493,183
"2635",2020-04-19,"north dakota",38,585,10
"2636",2020-04-19,"northern mariana islands",69,14,2
"2637",2020-04-19,"ohio",39,11602,471
"2638",2020-04-19,"oklahoma",40,2599,140
"2639",2020-04-19,"oregon",41,1910,74
"2640",2020-04-19,"pennsylvania",42,32992,1285
"2641",2020-04-19,"puerto rico",72,1213,41
"2642",2020-04-19,"rhode island",44,4706,150
"2643",2020-04-19,"south carolina",45,4377,120
"2644",2020-04-19,"south dakota",46,1635,7
"2645",2020-04-19,"tennessee",47,6824,151
"2646",2020-04-19,"texas",48,19441,503
"2647",2020-04-19,"utah",49,3071,27
"2648",2020-04-19,"vermont",50,812,36
"2649",2020-04-19,"virgin islands",78,53,3
"2650",2020-04-19,"virginia",51,8536,277
"2651",2020-04-19,"washington",53,11805,637
"2652",2020-04-19,"west virginia",54,890,20
"2653",2020-04-19,"wisconsin",55,4346,222
"2654",2020-04-19,"wyoming",56,422,2
"2655",2020-04-20,"alabama",1,5078,164
"2656",2020-04-20,"alaska",2,319,7
"2657",2020-04-20,"arizona",4,5064,191
"2658",2020-04-20,"arkansas",5,1971,42
"2659",2020-04-20,"california",6,33862,1223
"2660",2020-04-20,"colorado",8,10106,448
"2661",2020-04-20,"connecticut",9,19815,1331
"2662",2020-04-20,"delaware",10,2745,72
"2663",2020-04-20,"district of columbia",11,2927,105
"2664",2020-04-20,"florida",12,27050,822
"2665",2020-04-20,"georgia",13,18447,767
"2666",2020-04-20,"guam",66,811,6
"2667",2020-04-20,"hawaii",15,578,10
"2668",2020-04-20,"idaho",16,1638,48
"2669",2020-04-20,"illinois",17,31508,1359
"2670",2020-04-20,"indiana",18,11686,569
"2671",2020-04-20,"iowa",19,3175,79
"2672",2020-04-20,"kansas",20,2030,101
"2673",2020-04-20,"kentucky",21,3050,155
"2674",2020-04-20,"louisiana",22,24523,1328
"2675",2020-04-20,"maine",23,875,35
"2676",2020-04-20,"maryland",24,13750,582
"2677",2020-04-20,"massachusetts",25,39643,1809
"2678",2020-04-20,"michigan",26,31927,2466
"2679",2020-04-20,"minnesota",27,2470,143
"2680",2020-04-20,"mississippi",28,4512,169
"2681",2020-04-20,"missouri",29,5807,201
"2682",2020-04-20,"montana",30,433,12
"2683",2020-04-20,"nebraska",31,1646,33
"2684",2020-04-20,"nevada",32,3830,163
"2685",2020-04-20,"new hampshire",33,1447,42
"2686",2020-04-20,"new jersey",34,88806,4377
"2687",2020-04-20,"new mexico",35,1971,58
"2688",2020-04-20,"new york",36,251608,18412
"2689",2020-04-20,"north carolina",37,6764,187
"2690",2020-04-20,"north dakota",38,627,13
"2691",2020-04-20,"northern mariana islands",69,14,2
"2692",2020-04-20,"ohio",39,12919,509
"2693",2020-04-20,"oklahoma",40,2680,143
"2694",2020-04-20,"oregon",41,1956,75
"2695",2020-04-20,"pennsylvania",42,34005,1366
"2696",2020-04-20,"puerto rico",72,1252,42
"2697",2020-04-20,"rhode island",44,5090,155
"2698",2020-04-20,"south carolina",45,4439,124
"2699",2020-04-20,"south dakota",46,1685,7
"2700",2020-04-20,"tennessee",47,6994,156
"2701",2020-04-20,"texas",48,20035,523
"2702",2020-04-20,"utah",49,3213,28
"2703",2020-04-20,"vermont",50,816,37
"2704",2020-04-20,"virgin islands",78,54,3
"2705",2020-04-20,"virginia",51,8989,300
"2706",2020-04-20,"washington",53,12191,661
"2707",2020-04-20,"west virginia",54,908,26
"2708",2020-04-20,"wisconsin",55,4499,231
"2709",2020-04-20,"wyoming",56,426,2
"2710",2020-04-21,"alabama",1,5327,186
"2711",2020-04-21,"alaska",2,327,7
"2712",2020-04-21,"arizona",4,5251,213
"2713",2020-04-21,"arkansas",5,2262,43
"2714",2020-04-21,"california",6,35844,1316
"2715",2020-04-21,"colorado",8,10447,484
"2716",2020-04-21,"connecticut",9,20360,1423
"2717",2020-04-21,"delaware",10,2931,82
"2718",2020-04-21,"district of columbia",11,3098,112
"2719",2020-04-21,"florida",12,27861,866
"2720",2020-04-21,"georgia",13,19189,810
"2721",2020-04-21,"guam",66,852,6
"2722",2020-04-21,"hawaii",15,580,12
"2723",2020-04-21,"idaho",16,1659,51
"2724",2020-04-21,"illinois",17,33059,1479
"2725",2020-04-21,"indiana",18,12097,630
"2726",2020-04-21,"iowa",19,3641,83
"2727",2020-04-21,"kansas",20,2114,107
"2728",2020-04-21,"kentucky",21,3193,172
"2729",2020-04-21,"louisiana",22,24854,1405
"2730",2020-04-21,"maine",23,888,36
"2731",2020-04-21,"maryland",24,14261,652
"2732",2020-04-21,"massachusetts",25,41199,1961
"2733",2020-04-21,"michigan",26,32935,2698
"2734",2020-04-21,"minnesota",27,2567,160
"2735",2020-04-21,"mississippi",28,4716,183
"2736",2020-04-21,"missouri",29,5941,221
"2737",2020-04-21,"montana",30,437,12
"2738",2020-04-21,"nebraska",31,1726,38
"2739",2020-04-21,"nevada",32,3937,163
"2740",2020-04-21,"new hampshire",33,1491,42
"2741",2020-04-21,"new jersey",34,92387,4753
"2742",2020-04-21,"new mexico",35,2072,65
"2743",2020-04-21,"new york",36,255932,19040
"2744",2020-04-21,"north carolina",37,6951,217
"2745",2020-04-21,"north dakota",38,644,13
"2746",2020-04-21,"northern mariana islands",69,14,2
"2747",2020-04-21,"ohio",39,13725,557
"2748",2020-04-21,"oklahoma",40,2807,164
"2749",2020-04-21,"oregon",41,2002,78
"2750",2020-04-21,"pennsylvania",42,35384,1620
"2751",2020-04-21,"puerto rico",72,915,43
"2752",2020-04-21,"rhode island",44,5500,171
"2753",2020-04-21,"south carolina",45,4608,135
"2754",2020-04-21,"south dakota",46,1755,8
"2755",2020-04-21,"tennessee",47,7317,159
"2756",2020-04-21,"texas",48,20949,552
"2757",2020-04-21,"utah",49,3301,32
"2758",2020-04-21,"vermont",50,818,39
"2759",2020-04-21,"virgin islands",78,54,3
"2760",2020-04-21,"virginia",51,9629,325
"2761",2020-04-21,"washington",53,12345,683
"2762",2020-04-21,"west virginia",54,929,26
"2763",2020-04-21,"wisconsin",55,4620,243
"2764",2020-04-21,"wyoming",56,441,6
"2765",2020-04-22,"alabama",1,5610,201
"2766",2020-04-22,"alaska",2,333,7
"2767",2020-04-22,"arizona",4,5459,236
"2768",2020-04-22,"arkansas",5,2392,44
"2769",2020-04-22,"california",6,37573,1425
"2770",2020-04-22,"colorado",8,10878,526
"2771",2020-04-22,"connecticut",9,22469,1544
"2772",2020-04-22,"delaware",10,3200,89
"2773",2020-04-22,"district of columbia",11,3206,127
"2774",2020-04-22,"florida",12,28301,926
"2775",2020-04-22,"georgia",13,20099,837
"2776",2020-04-22,"guam",66,911,6
"2777",2020-04-22,"hawaii",15,586,12
"2778",2020-04-22,"idaho",16,1688,54
"2779",2020-04-22,"illinois",17,35108,1577
"2780",2020-04-22,"indiana",18,12438,661
"2781",2020-04-22,"iowa",19,3764,90
"2782",2020-04-22,"kansas",20,2291,111
"2783",2020-04-22,"kentucky",21,3373,185
"2784",2020-04-22,"louisiana",22,25258,1473
"2785",2020-04-22,"maine",23,907,39
"2786",2020-04-22,"maryland",24,14842,698
"2787",2020-04-22,"massachusetts",25,42944,2182
"2788",2020-04-22,"michigan",26,33929,2812
"2789",2020-04-22,"minnesota",27,2721,179
"2790",2020-04-22,"mississippi",28,4894,193
"2791",2020-04-22,"missouri",29,6137,236
"2792",2020-04-22,"montana",30,439,14
"2793",2020-04-22,"nebraska",31,1826,43
"2794",2020-04-22,"nevada",32,4081,187
"2795",2020-04-22,"new hampshire",33,1588,48
"2796",2020-04-22,"new jersey",34,95865,5063
"2797",2020-04-22,"new mexico",35,2210,71
"2798",2020-04-22,"new york",36,261591,19647
"2799",2020-04-22,"north carolina",37,7220,242
"2800",2020-04-22,"north dakota",38,679,14
"2801",2020-04-22,"northern mariana islands",69,14,2
"2802",2020-04-22,"ohio",39,14117,610
"2803",2020-04-22,"oklahoma",40,2894,169
"2804",2020-04-22,"oregon",41,2059,78
"2805",2020-04-22,"pennsylvania",42,36763,1720
"2806",2020-04-22,"puerto rico",72,915,46
"2807",2020-04-22,"rhode island",44,5841,181
"2808",2020-04-22,"south carolina",45,4761,140
"2809",2020-04-22,"south dakota",46,1858,9
"2810",2020-04-22,"tennessee",47,7681,169
"2811",2020-04-22,"texas",48,21769,571
"2812",2020-04-22,"utah",49,3451,34
"2813",2020-04-22,"vermont",50,823,39
"2814",2020-04-22,"virgin islands",78,54,3
"2815",2020-04-22,"virginia",51,10265,349
"2816",2020-04-22,"washington",53,12539,696
"2817",2020-04-22,"west virginia",54,939,29
"2818",2020-04-22,"wisconsin",55,4845,247
"2819",2020-04-22,"wyoming",56,447,6
"2820",2020-04-23,"alabama",1,5832,197
"2821",2020-04-23,"alaska",2,335,7
"2822",2020-04-23,"arizona",4,5769,257
"2823",2020-04-23,"arkansas",5,2599,45
"2824",2020-04-23,"california",6,39534,1548
"2825",2020-04-23,"colorado",8,11262,557
"2826",2020-04-23,"connecticut",9,23100,1639
"2827",2020-04-23,"delaware",10,3308,92
"2828",2020-04-23,"district of columbia",11,3361,139
"2829",2020-04-23,"florida",12,29640,986
"2830",2020-04-23,"georgia",13,20905,871
"2831",2020-04-23,"guam",66,979,6
"2832",2020-04-23,"hawaii",15,590,12
"2833",2020-04-23,"idaho",16,1721,54
"2834",2020-04-23,"illinois",17,36935,1696
"2835",2020-04-23,"indiana",18,13039,706
"2836",2020-04-23,"iowa",19,3939,96
"2837",2020-04-23,"kansas",20,2625,112
"2838",2020-04-23,"kentucky",21,3548,194
"2839",2020-04-23,"louisiana",22,25739,1540
"2840",2020-04-23,"maine",23,937,44
"2841",2020-04-23,"maryland",24,15805,748
"2842",2020-04-23,"massachusetts",25,46023,2360
"2843",2020-04-23,"michigan",26,35252,2977
"2844",2020-04-23,"minnesota",27,2942,200
"2845",2020-04-23,"mississippi",28,5153,201
"2846",2020-04-23,"missouri",29,6321,248
"2847",2020-04-23,"montana",30,442,14
"2848",2020-04-23,"nebraska",31,2190,47
"2849",2020-04-23,"nevada",32,4208,195
"2850",2020-04-23,"new hampshire",33,1670,51
"2851",2020-04-23,"new jersey",34,99989,5368
"2852",2020-04-23,"new mexico",35,2379,78
"2853",2020-04-23,"new york",36,267932,20212
"2854",2020-04-23,"north carolina",37,7608,253
"2855",2020-04-23,"north dakota",38,709,15
"2856",2020-04-23,"northern mariana islands",69,14,2
"2857",2020-04-23,"ohio",39,14694,656
"2858",2020-04-23,"oklahoma",40,3017,179
"2859",2020-04-23,"oregon",41,2127,83
"2860",2020-04-23,"pennsylvania",42,38334,1723
"2861",2020-04-23,"puerto rico",72,1230,69
"2862",2020-04-23,"rhode island",44,6256,189
"2863",2020-04-23,"south carolina",45,4917,150
"2864",2020-04-23,"south dakota",46,1956,9
"2865",2020-04-23,"tennessee",47,8169,172
"2866",2020-04-23,"texas",48,22706,601
"2867",2020-04-23,"utah",49,3621,35
"2868",2020-04-23,"vermont",50,825,42
"2869",2020-04-23,"virgin islands",78,54,3
"2870",2020-04-23,"virginia",51,10999,375
"2871",2020-04-23,"washington",53,12906,717
"2872",2020-04-23,"west virginia",54,981,31
"2873",2020-04-23,"wisconsin",55,5052,257
"2874",2020-04-23,"wyoming",56,453,7
"2875",2020-04-24,"alabama",1,6026,209
"2876",2020-04-24,"alaska",2,337,7
"2877",2020-04-24,"arizona",4,6045,268
"2878",2020-04-24,"arkansas",5,2810,47
"2879",2020-04-24,"california",6,41368,1619
"2880",2020-04-24,"colorado",8,12255,672
"2881",2020-04-24,"connecticut",9,23921,1764
"2882",2020-04-24,"delaware",10,3442,100
"2883",2020-04-24,"district of columbia",11,3528,153
"2884",2020-04-24,"florida",12,30525,1045
"2885",2020-04-24,"georgia",13,21575,889
"2886",2020-04-24,"guam",66,997,6
"2887",2020-04-24,"hawaii",15,595,13
"2888",2020-04-24,"idaho",16,1870,54
"2889",2020-04-24,"illinois",17,39658,1804
"2890",2020-04-24,"indiana",18,13680,741
"2891",2020-04-24,"iowa",19,4459,107
"2892",2020-04-24,"kansas",20,2841,117
"2893",2020-04-24,"kentucky",21,3779,203
"2894",2020-04-24,"louisiana",22,26140,1601
"2895",2020-04-24,"maine",23,965,47
"2896",2020-04-24,"maryland",24,16693,798
"2897",2020-04-24,"massachusetts",25,50969,2556
"2898",2020-04-24,"michigan",26,36627,3084
"2899",2020-04-24,"minnesota",27,3185,221
"2900",2020-04-24,"mississippi",28,5434,209
"2901",2020-04-24,"missouri",29,6625,267
"2902",2020-04-24,"montana",30,444,14
"2903",2020-04-24,"nebraska",31,2474,51
"2904",2020-04-24,"nevada",32,4398,203
"2905",2020-04-24,"new hampshire",33,1720,53
"2906",2020-04-24,"new jersey",34,102196,5617
"2907",2020-04-24,"new mexico",35,2524,84
"2908",2020-04-24,"new york",36,276218,20759
"2909",2020-04-24,"north carolina",37,8052,270
"2910",2020-04-24,"north dakota",38,748,15
"2911",2020-04-24,"northern mariana islands",69,14,2
"2912",2020-04-24,"ohio",39,15169,690
"2913",2020-04-24,"oklahoma",40,3120,188
"2914",2020-04-24,"oregon",41,2177,86
"2915",2020-04-24,"pennsylvania",42,40298,1786
"2916",2020-04-24,"puerto rico",72,1276,77
"2917",2020-04-24,"rhode island",44,6699,202
"2918",2020-04-24,"south carolina",45,5070,157
"2919",2020-04-24,"south dakota",46,2040,10
"2920",2020-04-24,"tennessee",47,8618,172
"2921",2020-04-24,"texas",48,23650,625
"2922",2020-04-24,"utah",49,3782,39
"2923",2020-04-24,"vermont",50,827,43
"2924",2020-04-24,"virgin islands",78,54,3
"2925",2020-04-24,"virginia",51,11595,413
"2926",2020-04-24,"washington",53,13120,731
"2927",2020-04-24,"west virginia",54,1010,32
"2928",2020-04-24,"wisconsin",55,5356,262
"2929",2020-04-24,"wyoming",56,473,7
"2930",2020-04-25,"alabama",1,6213,213
"2931",2020-04-25,"alaska",2,337,7
"2932",2020-04-25,"arizona",4,6280,275
"2933",2020-04-25,"arkansas",5,2909,48
"2934",2020-04-25,"california",6,42590,1692
"2935",2020-04-25,"colorado",8,12967,670
"2936",2020-04-25,"connecticut",9,24582,1862
"2937",2020-04-25,"delaware",10,3576,112
"2938",2020-04-25,"district of columbia",11,3699,165
"2939",2020-04-25,"florida",12,30831,1054
"2940",2020-04-25,"georgia",13,22225,897
"2941",2020-04-25,"guam",66,997,6
"2942",2020-04-25,"hawaii",15,597,14
"2943",2020-04-25,"idaho",16,1887,56
"2944",2020-04-25,"illinois",17,41777,1884
"2945",2020-04-25,"indiana",18,14395,785
"2946",2020-04-25,"iowa",19,5109,112
"2947",2020-04-25,"kansas",20,3090,119
"2948",2020-04-25,"kentucky",21,3905,208
"2949",2020-04-25,"louisiana",22,26512,1644
"2950",2020-04-25,"maine",23,990,50
"2951",2020-04-25,"maryland",24,17844,875
"2952",2020-04-25,"massachusetts",25,53348,2730
"2953",2020-04-25,"michigan",26,37184,3273
"2954",2020-04-25,"minnesota",27,3446,244
"2955",2020-04-25,"mississippi",28,5718,221
"2956",2020-04-25,"missouri",29,6826,280
"2957",2020-04-25,"montana",30,445,14
"2958",2020-04-25,"nebraska",31,2898,53
"2959",2020-04-25,"nevada",32,4539,206
"2960",2020-04-25,"new hampshire",33,1793,60
"2961",2020-04-25,"new jersey",34,105523,5863
"2962",2020-04-25,"new mexico",35,2662,93
"2963",2020-04-25,"new york",36,286901,21326
"2964",2020-04-25,"north carolina",37,8542,300
"2965",2020-04-25,"north dakota",38,803,16
"2966",2020-04-25,"northern mariana islands",69,14,2
"2967",2020-04-25,"ohio",39,15587,711
"2968",2020-04-25,"oklahoma",40,3193,194
"2969",2020-04-25,"oregon",41,2253,87
"2970",2020-04-25,"pennsylvania",42,41626,1842
"2971",2020-04-25,"puerto rico",72,1307,83
"2972",2020-04-25,"rhode island",44,7129,215
"2973",2020-04-25,"south carolina",45,5253,166
"2974",2020-04-25,"south dakota",46,2147,10
"2975",2020-04-25,"tennessee",47,8918,179
"2976",2020-04-25,"texas",48,24494,662
"2977",2020-04-25,"utah",49,3950,41
"2978",2020-04-25,"vermont",50,843,45
"2979",2020-04-25,"virgin islands",78,55,3
"2980",2020-04-25,"virginia",51,12365,436
"2981",2020-04-25,"washington",53,13484,743
"2982",2020-04-25,"west virginia",54,1025,33
"2983",2020-04-25,"wisconsin",55,5687,266
"2984",2020-04-25,"wyoming",56,473,7
"2985",2020-04-26,"alabama",1,6421,219
"2986",2020-04-26,"alaska",2,339,7
"2987",2020-04-26,"arizona",4,6526,277
"2988",2020-04-26,"arkansas",5,3001,50
"2989",2020-04-26,"california",6,43691,1716
"2990",2020-04-26,"colorado",8,13440,678
"2991",2020-04-26,"connecticut",9,25269,1925
"2992",2020-04-26,"delaware",10,4034,120
"2993",2020-04-26,"district of columbia",11,3841,178
"2994",2020-04-26,"florida",12,31520,1073
"2995",2020-04-26,"georgia",13,22459,907
"2996",2020-04-26,"guam",66,997,6
"2997",2020-04-26,"hawaii",15,599,14
"2998",2020-04-26,"idaho",16,1897,56
"2999",2020-04-26,"illinois",17,43903,1943
"3000",2020-04-26,"indiana",18,15012,813
"3001",2020-04-26,"iowa",19,5490,118
"3002",2020-04-26,"kansas",20,3197,120
"3003",2020-04-26,"kentucky",21,4074,211
"3004",2020-04-26,"louisiana",22,26773,1670
"3005",2020-04-26,"maine",23,1015,50
"3006",2020-04-26,"maryland",24,18664,910
"3007",2020-04-26,"massachusetts",25,54938,2899
"3008",2020-04-26,"michigan",26,37751,3314
"3009",2020-04-26,"minnesota",27,3602,272
"3010",2020-04-26,"mississippi",28,5911,227
"3011",2020-04-26,"missouri",29,6997,282
"3012",2020-04-26,"montana",30,448,14
"3013",2020-04-26,"nebraska",31,3126,55
"3014",2020-04-26,"nevada",32,4638,206
"3015",2020-04-26,"new hampshire",33,1864,60
"3016",2020-04-26,"new jersey",34,109038,5938
"3017",2020-04-26,"new mexico",35,2728,99
"3018",2020-04-26,"new york",36,292914,21804
"3019",2020-04-26,"north carolina",37,8830,309
"3020",2020-04-26,"north dakota",38,867,17
"3021",2020-04-26,"northern mariana islands",69,14,2
"3022",2020-04-26,"ohio",39,15963,728
"3023",2020-04-26,"oklahoma",40,3253,195
"3024",2020-04-26,"oregon",41,2311,91
"3025",2020-04-26,"pennsylvania",42,42709,1871
"3026",2020-04-26,"puerto rico",72,1371,84
"3027",2020-04-26,"rhode island",44,7439,226
"3028",2020-04-26,"south carolina",45,5490,174
"3029",2020-04-26,"south dakota",46,2213,11
"3030",2020-04-26,"tennessee",47,9435,182
"3031",2020-04-26,"texas",48,25209,676
"3032",2020-04-26,"utah",49,4123,41
"3033",2020-04-26,"vermont",50,851,45
"3034",2020-04-26,"virgin islands",78,57,4
"3035",2020-04-26,"virginia",51,12969,448
"3036",2020-04-26,"washington",53,13663,757
"3037",2020-04-26,"west virginia",54,1053,34
"3038",2020-04-26,"wisconsin",55,5911,274
"3039",2020-04-26,"wyoming",56,502,7
"3040",2020-04-27,"alabama",1,6539,228
"3041",2020-04-27,"alaska",2,343,7
"3042",2020-04-27,"arizona",4,6716,277
"3043",2020-04-27,"arkansas",5,3069,51
"3044",2020-04-27,"california",6,45208,1800
"3045",2020-04-27,"colorado",8,13804,705
"3046",2020-04-27,"connecticut",9,25997,2012
"3047",2020-04-27,"delaware",10,4162,125
"3048",2020-04-27,"district of columbia",11,3892,185
"3049",2020-04-27,"florida",12,32130,1087
"3050",2020-04-27,"georgia",13,23229,981
"3051",2020-04-27,"guam",66,1113,6
"3052",2020-04-27,"hawaii",15,600,16
"3053",2020-04-27,"idaho",16,1917,58
"3054",2020-04-27,"illinois",17,45883,1992
"3055",2020-04-27,"indiana",18,16137,932
"3056",2020-04-27,"iowa",19,5868,127
"3057",2020-04-27,"kansas",20,3406,126
"3058",2020-04-27,"kentucky",21,4146,216
"3059",2020-04-27,"louisiana",22,27068,1697
"3060",2020-04-27,"maine",23,1023,51
"3061",2020-04-27,"maryland",24,19574,945
"3062",2020-04-27,"massachusetts",25,56462,3003
"3063",2020-04-27,"michigan",26,38190,3406
"3064",2020-04-27,"minnesota",27,3816,286
"3065",2020-04-27,"mississippi",28,6094,229
"3066",2020-04-27,"missouri",29,7171,296
"3067",2020-04-27,"montana",30,449,14
"3068",2020-04-27,"nebraska",31,3487,55
"3069",2020-04-27,"nevada",32,4708,219
"3070",2020-04-27,"new hampshire",33,1938,60
"3071",2020-04-27,"new jersey",34,111188,6044
"3072",2020-04-27,"new mexico",35,2825,104
"3073",2020-04-27,"new york",36,296991,22267
"3074",2020-04-27,"north carolina",37,9035,331
"3075",2020-04-27,"north dakota",38,942,19
"3076",2020-04-27,"northern mariana islands",69,14,2
"3077",2020-04-27,"ohio",39,16325,753
"3078",2020-04-27,"oklahoma",40,3280,197
"3079",2020-04-27,"oregon",41,2354,92
"3080",2020-04-27,"pennsylvania",42,43728,1946
"3081",2020-04-27,"puerto rico",72,1388,84
"3082",2020-04-27,"rhode island",44,7708,233
"3083",2020-04-27,"south carolina",45,5613,177
"3084",2020-04-27,"south dakota",46,2246,11
"3085",2020-04-27,"tennessee",47,9739,184
"3086",2020-04-27,"texas",48,25963,699
"3087",2020-04-27,"utah",49,4236,41
"3088",2020-04-27,"vermont",50,855,46
"3089",2020-04-27,"virgin islands",78,59,4
"3090",2020-04-27,"virginia",51,13534,458
"3091",2020-04-27,"washington",53,13864,771
"3092",2020-04-27,"west virginia",54,1077,37
"3093",2020-04-27,"wisconsin",55,6081,281
"3094",2020-04-27,"wyoming",56,520,7
